IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
64.130.43.95    | 4dzMAX9N6JwuTwjCdjgt24RCZXVjJiu3Dj14P37fcrqe | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.43.86    | 2catEkEoVy22vbwcdwbZDsoryRo3RRSWa2V1jLnzfNuh | 8001   | 8004  | 8010     | none                  | 2.3.6   | 3640012085
64.130.40.216   | 8UZEo6U7GwFqkESCJHZwqjhbgBBmgbaADigd8TnNUasb | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
202.8.10.13     | 2ZeLxR4uynhBD6Bx3EsKBBaKKtvDyxGxq96dZceYJeEW | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
144.202.20.105  | EhV1BUR1r3m8RxEcpBBb394oSH85pKWru1YjYgdyrrYw | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
69.162.93.179   | 4dfCZm4uqqHKZLTmpBe8L7oCTbNCiweLzVt9KoUMrB58 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.33.132   | C6wW5axKtGk5zKrkGWRyxCnPSF2z6xHBNmjXVQq5WE6V | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
64.130.58.235   | 3SH6vkEosxJ21Z9ARNSUrGiKjMvsJvoJako4qJe79K3A | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
207.90.227.251  | FkhiptLee5P7MutXadcYV2fPRS3Fr3oyoKNwh1wxtexy | 8001   | 8004  | 8010     | 207.90.227.251:8899   | 3.0.10  | 3604001754
51.81.190.227   | 3ypeUytsBfB3RA4Ntpf5jiXPwC9eiEpGy3DUR5CZH9mF | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
51.81.149.179   | 2uySnJQJSFhbBsLXLNPSYFz4PERLgtVCc3HzDwT6Gek3 | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
51.222.162.210  | F32LXUnKbUWEiUozFeQQyazb86nrjiudGsibaFYxj1gt | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
15.235.219.100  | DSdAk8SAhjG9xPsoutb1nbzTafjo4LPahSPT7MdkrJrt | 8000   | 8003  | 8009     | none                  | 2.3.13  | 2142755730
64.130.63.52    | Fqo2eYdhRXJQmrtYcFM47A5ve8zmmDQsaPjXYEAwVgVr | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
198.244.203.191 | CfM2XYj9W26V1zhVTJCSsVrJfgy6mLNhYQNacB9eQ9Th | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
5.135.122.3     | F5VLW4ykAcNP38dEjqKaHZYvUPxykd83ZrzVUqKRgHGA | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
208.115.202.182 | 4rpBkDxD2qkH6YNn7S5TDiB3QQ7dHZvqb76WSQY2dGjB | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
208.115.215.13  | 986PbncHsdaXTQUzRfutLJUshhpWyuQCTjjzqCyPym5K | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
45.139.133.44   | HtBUsWisj3bGZyRX1pCtkw2dramjxrp7af5LzHEpwFR8 | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
54.95.150.120   | 3fnJctExZAGjvMCeFEvQYvKMcvicVwHNSVgmvwA6t4dA | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
64.130.57.204   | D6L3YxemVRScKAMbfXNzv3hHf9aus1GhQLdHLL6xxtnA | 8001   | 8004  | 8010     | none                  | 2.3.0   | 3640012085
84.32.186.104   | 5GkW3RBwchDfjKKRkRXd1aLQDXg6rQhbKuSUS86YC9YA | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
157.90.199.33   | GqbQDtjr9BL7aD1VGgqEh8Q7acgQQ55iQA3FEVTdRgk4 | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
136.244.77.144  | 4FSnhonmMYmykNpLGP6SBiQWECAd1Z7CsWPuuwR27QJi | 8000   | 8003  | 8009     | none                  | 2.0.15  | 607245837
15.204.105.192  | ApuYfwSzuMSdRNGe9g45Z5HfuMxmXayPaewqhKJK2R5U | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
67.213.127.29   | 8peiKjzx17K2JwGZRSFKHjFFYs4jUqpGzJCUgWhgnrdN | 8000   | 8003  | 8009     | 67.213.127.29:8899    | 3.0.10  | 3604001754
204.16.245.8    | FrQ4kqVTmetH1YjR2UyRJQaS4jctyLE9yrxiGSV347ZJ | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
35.78.83.123    | 5C7TQ1CKF5aKVkKCom9DzYrSeeLqQCBmF5DBpshc6kQG | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
64.130.32.234   | BkQZS177SNmUGBhk2P7RH8UcFryktxsCg8ZcrhPLRxg1 | 15000  | 15003 | 15009    | none                  | 3.0.9   | 3604001754
204.16.242.207  | Fn6JYw2GqjNUHnwfsvdByjnoTe5fUcatEWGSryUmHxyo | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
109.94.97.35    | 3g5DGx7peGUu5pUVorKp3ZB3CHYF3RUy9aMrCWQMo5DT | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
80.77.161.201   | 6KFk2Y1D8ccJ4RXtsSB28rMqtyunAkxJPbAapyQfqkAh | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
5.135.193.194   | E5vjrKgWP55Mi2iK3VkqyCHvfi7y3vuGxLJHNHBgrinD | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
141.95.48.149   | 8ecHM59Kv9F1Nyu6B3aDe7a8gm7ueSxYGF5LzqKxwQC6 | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
45.135.201.155  | 6SF9KgkvNRi9rUF1vihHeSfrRbybiXr542JEWzox4cWv | 8000   | 8003  | 8009     | 45.135.201.155:8899   | 3.0.10  | 3604001754
5.135.121.160   | GJz33monzJceioZvH9V295MCcpYwJ7iEVmGBF7EzMAZ9 | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
208.115.226.158 | 361nWJCfA7DcJBxkq5Tx35FNQPGuNp2iDVwdgGGvbQtM | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
157.180.60.238  | HXTn5unu1L8SQX9LNd4VkRRxQaKCdSNkzJKXyQJkiudW | 8001   | 8003  | 8009     | 157.180.60.238:8899   | 2.3.6   | 3640012085
141.98.219.22   | 36E2rnsRcmExdz5PrupQqeqnwzsXeJ3sJKn8VDUnCTfG | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.31.54.59     | F2Yt4293VjkYFKJS7mfdbYAMjMDcXnpHJ2EQwxVVVRYb | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
138.2.95.116    | 57MYnsSYrbhmopviVWdURK2VFZZXkPGEystvXB4N3F8L | 8001   | 8004  | 8010     | none                  | 2.3.3   | 3640012085
46.4.73.194     | AVgZEBXNy8CVDdKo2CzqbCug82pha8UkJgEoqgVpYAim | 58001  | 58902 | 58908    | none                  | 3.0.0   | 2900245688
51.81.28.194    | J6YbscVceABxeVbUS99vQKRgVu8gYNEhvWrSZRSYkQyf | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
85.195.118.201  | 5VenhRMc7ck4qHi3tvJYbcNV33sWKfY1WVth8Zxku15Y | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
155.138.213.71  | A4VNSZQaPW7zDbvCGdq3YJFNtjNm2wn1HdcvpzaovsWA | 8000   | 8003  | 8009     | 155.138.213.71:8899   | 3.0.10  | 3604001754
208.91.110.212  | HQRTmmgR7KWnVcL7jCKacwCNpMicyWmHAZzbFG9ET2Za | 8001   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
64.130.43.87    | snPW3rpMN3uPUEhk1N4aZcRFkFirZJ2B2g53Wa2TDYw  | 8001   | 8004  | 8010     | none                  | 2.3.6   | 3640012085
185.191.118.83  | 7s42cHt3eMRuNTDYqEcvHuhrKVoWVJnuPtSMjPAcwZ1y | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
64.130.54.80    | 5kKjhPse9DnwDDsbZLdCXm7KJNXGzehaF7dmjjAFjLcp | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
208.115.226.131 | 6vMK59Gy8MntJTZECWyxNXz8yH6s7MF4B7Gqwd9WohL8 | 8001   | 8004  | 8010     | none                  | 2.3.5   | 3640012085
208.115.223.170 | 6Sh2FvTnysjAiiQr4HzEqmiMaj4qpdiFbvvnPrm48swS | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
208.91.110.100  | 8jyBsdLd939UPcQPPim6BT889FJ7DFvtSqXDpE6QXSYb | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
51.68.132.246   | 6A2XPwVsTPvP5KTR2esLRRM7RtU68ZXXh6TrswmzTWhZ | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
192.69.220.242  | At5UWqP66TRBq23wsbTAZqeCVunwoy5ZQ4ZeSqUEXuBf | 8001   | 10004 | 10010    | none                  | 2.3.2   | 3640012085
8.209.97.209    | 4tvwtDBffD7MkzNtXfAXRMjDzy9VGv6hX1WKJipHHHdL | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
146.0.227.43    | 3cxEAxKTiEZF94n6VB6JV2MgSHoFbL2ubi5v7sjn1Lqz | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
34.32.255.141   | GG4wHtegNToRdAoigFHvXo8EAhMSSkXSPX35hR4U69n1 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
208.115.203.46  | 985MHJLwZo8S1gWtiKUyg53nTgLMewPiGyg3SWAMqqWE | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
64.130.52.196   | 8tRVLXbh2y9Q3NNAhTrWdxzr1hKu32Le9EU35xgm5aW3 | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
64.130.58.29    | 81ZtLHKoFmLjRusbHt5iEjxx54dpCVe4eTotErdKmkZo | 8001   | 8004  | 8010     | none                  | 2.3.0   | 3640012085
80.77.161.220   | 4fVbsNAtnXv7GGFZYVDaseDgubf6KNxmDYoRB7TBkG2x | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
188.42.136.108  | 2tWvhuTwwcC6WhakFRFxF4ihcetLMqm8xv2z8h8oiixF | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
18.181.206.122  | CUhajmzXtXa73DarLjw48EB9zTsf8FTeQcWdahrBfuBj | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
103.50.32.126   | Ad9u17DoyLxPLMFnjFA2MxBqaUPkb9urX8fNkMdvuhtq | 8001   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
109.94.96.31    | D3s74KHAmP5uweHaDpJwaGVpDkUjJz5DR59pJPioyxib | 8000   | 8003  | 8009     | none                  | 2.3.13  | 2142755730
5.135.196.156   | 3grkcwT8c8LfWgqMXvGt22daWEzuZK6D9R2dCar7Qh7Q | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
193.221.135.100 | 5WPieeknZJTjZyKaoYX65Fx713z8zmygWVtdLDugcrc6 | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
54.89.102.60    | vnGtmFb1Be8dyE1KfMjUjoAM9kRZD9X6QVmaBWkcG5e  | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
64.130.49.240   | EEFfzjWc1KATXn5hFro8Gqhp5pnnLMaYATTTjJymBqmu | 8001   | 8004  | 8010     | none                  | 2.3.0   | 3640012085
64.130.53.234   | FND4riyqoarXzGYgYKPi2JcRQgak6REA8jwDCJVbxjuh | 8001   | none  | none     | none                  | 2.2.7   | 463342092
45.139.132.178  | FyddQ8fqcBJYNkUTU7rNEqRhbxjjFRwcLbATNzNg4Yke | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
198.244.253.91  | 7syJKqi8Wqh4kUpbvXUU9Xs46f3ZvrjyTXGbhfBbZMWf | 8001   | 8004  | 8010     | none                  | 3.0.0   | 128318206
64.31.58.161    | 6JwGDoiqjZfdQq2gxdFC3KqvxJH7HrKB7z35eksZKcmy | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
5.199.164.123   | yZw9wSFbUikKqYKZFGC8v9L88wL3DRSpbwi58SzEi2H  | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
64.130.34.40    | 9RjM7i8Jvc1suLozyEaPkttfw7e226mczjScNYvfDcz3 | 8001   | 8003  | 8009     | 64.130.34.40:8899     | 3.0.6   | 3604001754
74.63.235.90    | CWAiWWjzaYLkVvXueFyH8SH2johuGnGMi4cjS8m3WLVh | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
208.115.193.238 | EMMG4cwRzMf3X95CCtF1zaneuoLosZ2GiTXxkX8i7zW9 | 8801   | 8002  | 8008     | none                  | 3.0.6   | 3604001754
64.130.54.106   | 14VvFPAo61JemTr2EYQmjnX9oC3i2mL7CvjYL45tDwzc | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.176.59.244   | 5j2fCwn8nkdnmEwfqhUPWFV9E4ZBfHRqY3YABLDCeyhS | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
51.44.169.100   | B6wavzhdsn81gK1dhQ1Kt2PXj7hTW7ZQqMbr1PUAdRP6 | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
185.189.44.201  | DNPYZ9uuA8PQDByi86AZQGBKqcdVNED54yx3CiCL8nMd | 8401   | 8632  | 8638     | none                  | 3.0.10  | 3604001754
37.46.1.236     | 3hHvd6pzva5SF7dMikBTQNztKZYepocp5QzsLjhrUp11 | 8000   | 8003  | 8009     | none                  | 2.3.10  | 2142755730
85.195.75.217   | Cyb6mefDKmtvLR8yo9gsALr8sywixR8e4X4uvXQuAoag | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
64.130.63.212   | EChwAU4X8R7H6eWH42vb6ViwHyHeoNPRLJE9KtKCFjSV | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
208.115.203.173 | 6LqW5NCah78cGRtV31wLhsseukTPBUFFwdwFw8nGXTeh | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
67.209.54.101   | 38okcGVBiDTn6DfSBHKCvuNXzReBgdye4FyQSDj76Yqo | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
208.91.111.175  | 8wyPpqCD4x39ndSYJ6qAPyW1HzfB1L7t7a9sLuqVdCyA | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
84.32.186.186   | ELPaucGDub2RrQ6tGycegUSmNhMcwL7obYFiRKybQcSV | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
146.0.238.21    | 9qhW1KJPam1A3ohRd5SJHGUxnY1zxckTKixodg6Zvx6  | 8001   | 9002  | 9008     | none                  | 3.0.8   | 3604001754
64.130.62.195   | EiytkrtMQRBBAtSQNWBJYocxzzFeceunKMUHtuZvQcSV | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
92.204.185.114  | HJkYfgQa1cSLUadtSbXn2TNei8XSSiAhoynxRa1WBwu3 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
208.115.227.1   | 9mzCpoEed6NEr9RX225yNrfw1GPjyacXxuLPW7EmFXg8 | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
173.231.63.34   | 8jAft2jnKtjx9MQNtiR9cE3RxrsaL8sjJJgCbHAd1XeS | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
202.8.11.115    | 94VJoaviMU5H6jRawrGo2yrrQD7eaFsptLLHoEF7h47U | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
46.166.143.79   | E7Qmhwqq8V4VBN58ScCDoW3hoH4M8PfcXFnDYuFPsuLg | 8001   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
109.94.96.105   | 2YLtFosks6RCwi4WARZZ6dhTUBrLB719Kuf2RbqXeJL8 | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
64.130.42.157   | 9sibe4C2X9zXbNqFahTmFJJxa2b3HPT5GRZWs9QijDma | 8003   | 8012  | 8018     | none                  | 3.0.7   | 3604001754
208.91.104.142  | 8KDyzKRoGHKd8QtnoTkyKg877nfPS3EuoxH4htw5wpwf | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.51.140   | 3nJ21S7EQa9ooBd156j2WxfPj79ZDKLSgWaieSYz6Y8W | 8001   | 8004  | 8010     | none                  | 2.3.0   | 3640012085
64.130.43.28    | E6KK3gkU8mVi7UcLwnyYEep7iqpXJvZs7tkAtXjA8rSV | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
51.38.85.18     | qu3ECBbByRNtoecC6gbETqdGD7ZVd1egiH8KpoBWJyK  | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
13.115.75.54    | 658Nwm8YyRdjHSSLpztx8xLwiCrc7YVFe5MzeqwbaZhe | 8800   | 8803  | 8809     | none                  | 2.3.7   | 3640012085
67.213.113.157  | EBwqkFCTHPXrcQtNtbdAuoqLZ3faemHUz3aQZ5L1vXSV | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
185.209.179.229 | J9gs9i8c9XU1WCBZEypsaFYNGZBBLKu2fG7pGA1aEbN8 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
85.195.124.99   | 3odoojwJVkZpjocr2pvG7bUKEB9Mpy4UkRTkTxdT861b | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
51.81.26.45     | GFtTvT6gQgUihWyXDajb7W9k5ZtcDjxLnNEUHiV3rUCf | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
185.191.116.238 | 7app55f81PWjLR73nBeB45xdedvS3HTMKyBs2ETWta3k | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
49.12.150.218   | 8MMHQ9NjXVnw4JWsGF2m1h6MKsgsJx8MVnFVE7nu8HB2 | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.49.217   | CpmLL95Wbzd2y2NMDYUdCq9Q85D4YWX3dPAT423vMP6U | 8001   | 8004  | 8010     | none                  | 2.3.0   | 3640012085
64.130.42.186   | EsD8FQ9TXLFzrmttLacmrW2KQkK3cEJGvXm8NpzBs9zn | 8001   | 8004  | 8010     | none                  | 2.3.6   | 3640012085
109.94.96.111   | EXuohQTmACwUxAGieeUAKcaX4Tv17Yg5MHdr4ArCL2e2 | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
202.8.11.207    | Cp3cmdUy4SRMSauo51Jj1wBT9Z1sbGzft3CD8KSFwh5J | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
84.32.71.227    | CfJYJoBN5fsVEwgSpkGmcCRLw1ekhdnTzEpA7whKBo6j | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
67.209.54.229   | AvigLjLHnL1bhYrdEMozmPfRFMTVUD4z89Bb8Vf1U7rK | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
172.121.111.240 | HhkTkyTFKeGHWwYhBs9LjX3kBUUY6jU5z5m1ECj8VDYs | 8000   | 8003  | 8009     | none                  | 2.3.13  | 2142755730
64.31.8.114     | moi9V73ZX5sjnpHJtScEqFpFJXvSBecphmxh7R3sx5q  | 8801   | 8002  | 8008     | none                  | 3.0.6   | 3604001754
202.8.10.112    | 7CV2ez7amr2DsH9wAehyeutJWY9fGEgpVyusMLf2xJ66 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
51.81.215.143   | DDwXbfkAsottR3Hp484pz5e3DqUaSfMqW6DC1GytDBXE | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
80.77.175.82    | Cu5RX9mjgsJv5KLb1YLaTnCBhCoxLFHTQLntERZPLuC4 | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
65.21.229.93    | GpwX7J1TEa4ogmCsdEEWuuqNLuuYHtNCPXDkAuRuB3Lk | 6969   | 8002  | 8008     | 65.21.229.93:16969    | 2.3.7   | 3640012085
18.162.153.30   | D8ApSJ6an9cKgbFyskUXyYoAcsXQei89CtZx2JnuWmUJ | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
35.224.152.111  | 2npYpAQcNWcZo85eB43DnSMyeeVCiks7g65YaWVKp8TX | 8001   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
35.178.205.205  | DUvkyfTGifz2uu9JjoeiFUXGcNt3jJJvHpmVT6X82sVY | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
64.130.49.247   | Br7hA5VXXN658WKJZZ3WcRqdWBTpx9Z989D9maZns4Qo | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
64.130.52.152   | 4gcmBywKyHb6n5geuGc2Dcg5bTqiUYhmAocCvUgdGyAE | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
45.152.160.63   | 7b5w2zeFGUzenTAkZeYYuJv3HFUDdeY5iP85QQ84Q6Ec | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
51.81.164.87    | VkLTVwWB2BcxbhfN7tqXkCChdRFkigv1We5N2ky2SZP  | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
185.209.178.217 | G6M6hc2uwfj8c9m1wyca3vUzwCMbAYtHAG6RrYWr1AX8 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
77.239.252.141  | HXc8Ne1CWwAtGFQCPCKUyKCthdkS6jDBBuwSV377pYdL | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
170.39.116.250  | Hx1KrdNRa7by5csXSMdYTxucXn43cyejfRDqS9Zqc2J3 | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
86.105.224.100  | 9QaDbXM6Yk2nwhEnACqMoWmszZitCUCLE4Vv2ZtKaZBq | 8002   | 8005  | 8011     | none                  | 2.3.11  | 2142755730
64.130.32.22    | AgTGpWvyd2buzJhyUPy6sxy6orVfhMMbcE4LdVd6VgnS | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
207.90.225.251  | 9ujujQjUE1qKWddVdbcfH5UafNkHc3PBysEpmBWNXcPc | 8001   | 8004  | 8010     | 207.90.225.251:8899   | 3.0.10  | 3604001754
208.115.205.118 | FVnum5doKLu2mgx1qGrkMwDzfjrLU3d2eLB1WhevayFn | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
40.160.12.8     | 6cocbN1N7zswUP7Z9HzVmdyS7MCgJqjV8UVwJwmogmNN | 8001   | 8003  | 8009     | none                  | 2.3.13  | 2142755730
64.130.44.88    | ENScTpPMpZRSFKj1yvQ587CiQJ8u7wLDNsUbdVuDYSV  | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.56.48    | BXtLTq5LQhbHmkrd7grvU4gjRJnpyHC1pT6NF6AcrXob | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.33.250   | 9RBEKp8VLGs6Sn6CYb1oAWCXzgcBdX2RyhsxTMUA3jHa | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
45.250.255.181  | CpLt8qqtnsYndAvpbhwbv5tJq6v5fcvGSKx5TFyMhrus | 8950   | 8953  | 8959     | none                  | 3.0.6   | 3604001754
64.140.169.163  | 5wfA1yDtLMgADQ3jFDcsG3a3tW8mJkyUmc9628DGB4uo | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
91.244.70.161   | 6Fu9m3n9pHBvL1wyLEj1Kz9LTZxRNbNxa8ZpN86QpZ9w | 8001   | 8003  | 8009     | none                  | 2.3.9   | 2142755730
67.213.117.93   | 8wnSVqbRn8hmWeoCmv31WW4v3XUMtxztSosWUcC14dMh | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
18.132.48.46    | CjMX8CGSpFr72EUxtzCJPpjbwstTyx6XMu49tkpPdf5  | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
64.31.39.38     | CWX89p3fHjnwLYjXePfUb77p8EiCKYohPjhrM3UMH4E9 | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
198.13.130.54   | H3cj3m1XviXLXFwESv9EdZpSeK4KMgEs4eA1JuErENvp | 8000   | 8003  | 8009     | none                  | 2.3.11  | 2142755730
185.234.13.13   | 9uL4AAPWfXkYZxdkQ31r8TvDmPgTKxvzhnRCKUyFP1wc | 8001   | none  | none     | none                  | 3.0.6   | 3604001754
64.130.50.155   | 7qZbLuLp7Wa5sjogZvxVpQTHJjxPubfg2Ywj8ZLAb1yb | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
116.126.141.30  | 3tdSGMz3FNSBRSWtg3noNtKk83yXrJhFQJWFph3T2eVy | 9000   | 9003  | 9009     | none                  | 3.0.7   | 3604001754
172.82.90.163   | 523mQ1QA5HHnE3FGyQRyrDQp1PA8t5E6t6sYNvsHR1Ts | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
57.129.87.151   | 2vDjxAeesnqXu3khnkHgPLYKS3rkeUoQa1a56E9wAyCL | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
208.115.223.135 | J9RxBub4YLvVwjFKhHsG5KhbfX34FsdcJxRP9MwXRADG | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
178.249.68.248  | 4UJdNfP7BCZvfS6FDDnwioqaA8M69ES8fEs5CfTbTcbY | 8000   | 8003  | 8009     | 178.249.68.248:8899   | 3.0.10  | 3604001754
208.115.202.114 | FCsrB8iq83QGcwLkmXFPcABWErmxHkWaF9DVAXmnTkXU | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
189.1.164.17    | 9FNJGu2zYD98sDwDCLVY1C5RWbbBdXSd2gvD27iigyKA | 8001   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
88.216.197.5    | 9wApVFXtekCiUZduuVyJ4xZW8f5fYNLSqwSwtWNtcgRR | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
193.118.169.104 | 9C9WrMWwokVbDSDVNpUT1yTQHkJRnLjQc6cNd7xW7THv | 8002   | 8005  | 8011     | none                  | 3.0.7   | 3604001754
189.1.171.211   | DS4LjqZgYgHQwaUC4hHT5eSt11aj2f42KoYacgNDEqYD | 8901   | 8002  | 8008     | 189.1.171.211:8899    | 3.0.10  | 3604001754
64.130.33.8     | 4HQnj4uAZtfJG7j7LpSipAFhsqe5YpDmHXn3sCnJYTjs | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
117.52.250.42   | G6QVNexyqTPZcHNAuPXFSSoVEsBXQftLJ1xGY9z3E2UT | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
208.91.109.21   | ZdX2YA76ZbTr8mbEELvS2cYuMS2fVjKeN6pWHrDNict  | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
195.12.228.196  | RPC2nrA1MV8SdjqkfxSEFiWU1feR4URCWBh5hNie5Dq  | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
64.130.50.74    | 7DUeUhUyDiqkWLs6QVc7mJnikUZYtVNWHwQTmYMPU5rg | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
